Genus	Species	tax ID
Gracilibacillus		1229709
Gracilibacillus		1280841
Gracilibacillus		1284564
Gracilibacillus		1284565
Gracilibacillus		1284566
Gracilibacillus		1284567
Gracilibacillus		1302245
Gracilibacillus		1306159
Gracilibacillus		1325355
Gracilibacillus		1349702
Gracilibacillus		1387859
Gracilibacillus		1398730
Gracilibacillus		1398731
Gracilibacillus		1401441
Gracilibacillus		1425361
Gracilibacillus		1428480
Gracilibacillus		1564956
Gracilibacillus		1637696
Gracilibacillus		1640980
Gracilibacillus		1672701
Gracilibacillus		1676731
Gracilibacillus		1686009
Gracilibacillus		1686214
Gracilibacillus		1696992
Gracilibacillus		1723470
Gracilibacillus		1723471
Gracilibacillus		1794540
Gracilibacillus		1813433
Gracilibacillus		1816696
Gracilibacillus		1842580
Gracilibacillus		1842581
Gracilibacillus		1870853
Gracilibacillus		1870854
Gracilibacillus		1870859
Gracilibacillus		1871618
Gracilibacillus		1909418
Gracilibacillus		2042304
Gracilibacillus		2625209
Gracilibacillus		2663022
Gracilibacillus		2663532
Gracilibacillus		2691156
Gracilibacillus		2820273
Gracilibacillus	Gracilibacillus boraciitolerans	1298598
Gracilibacillus	Gracilibacillus halophilus	1308866
Gracilibacillus	Gracilibacillus lacisalsi	1121929
Gracilimonas		454600
Gracilimonas		1302730
Gracilimonas		1309792
Gracilimonas		1339164
Gracilimonas		1339165
Gracilimonas		1486399
Gracilimonas		1486400
Gracilimonas		1486401
Gracilimonas		1486402
Gracilimonas		1749045
Gracilimonas		1834464
Gracilimonas		1974203
Gracilimonas		2644176
Gracilimonas		2663989
Gracilimonas	Gracilimonas tropica	1121930
Gramella		279359
Gramella		326069
Gramella		393943
Gramella		409436
Gramella		411153
Gramella		483381
Gramella		503835
Gramella		503836
Gramella		703340
Gramella		708091
Gramella		1028746
Gramella		1030830
Gramella		1030831
Gramella		1030832
Gramella		1030833
Gramella		1109273
Gramella		1113759
Gramella		1173080
Gramella		1239749
Gramella		1249978
Gramella		1249979
Gramella		1250024
Gramella		1250084
Gramella		1250086
Gramella		1250089
Gramella		1250090
Gramella		1250098
Gramella		1250134
Gramella		1250135
Gramella		1250166
Gramella		1250168
Gramella		1250169
Gramella		1250182
Gramella		1250183
Gramella		1250184
Gramella		1250185
Gramella		1250186
Gramella		1250187
Gramella		1250188
Gramella		1250189
Gramella		1250190
Gramella		1250194
Gramella		1250203
Gramella		1250204
Gramella		1250205
Gramella		1250206
Gramella		1250207
Gramella		1250208
Gramella		1250209
Gramella		1250212
Gramella		1250213
Gramella		1250214
Gramella		1250215
Gramella		1250216
Gramella		1250217
Gramella		1250218
Gramella		1250219
Gramella		1250220
Gramella		1250224
Gramella		1250225
Gramella		1250231
Gramella		1250247
Gramella		1250255
Gramella		1250257
Gramella		1250259
Gramella		1294290
Gramella		1294291
Gramella		1294292
Gramella		1397466
Gramella		1486245
Gramella		1582355
Gramella		1607951
Gramella		1612508
Gramella		1697558
Gramella		1820335
Gramella		1837071
Gramella		1850244
Gramella		1913577
Gramella		1931228
Gramella		2058158
Gramella		2126553
Gramella		2529298
Gramella		2541727
Gramella		2583991
Gramella		2615027
Gramella		2615028
Gramella		2705471
Gramella	Gramella echinicola	1121931
Gramella	Gramella flava	1229726
Gramella	Gramella forsetii	411154
Gramella	Gramella portivictoriae	1121932
Granulibacter		364410
Granulibacter		708630
Granulibacter		708631
Granulibacter	Granulibacter bethesdensis	391165
Granulibacter	Granulibacter bethesdensis	1051974
Granulibacter	Granulibacter bethesdensis	1052004
Granulibacter	Granulibacter bethesdensis	1052095
Granulicatella		46124
Granulicatella		117564
Granulicatella		137732
Granulicatella		137733
Granulicatella		248733
Granulicatella		248734
Granulicatella		305922
Granulicatella		305932
Granulicatella		316089
Granulicatella		321195
Granulicatella		325783
Granulicatella		325813
Granulicatella		325814
Granulicatella		366573
Granulicatella		712303
Granulicatella		712304
Granulicatella		712305
Granulicatella		712306
Granulicatella		712307
Granulicatella		712308
Granulicatella		720760
Granulicatella		720761
Granulicatella		720762
Granulicatella		865697
Granulicatella		865698
Granulicatella		936374
Granulicatella		1151480
Granulicatella		1264375
Granulicatella		1344417
Granulicatella		1514816
Granulicatella		1581071
Granulicatella		1581074
Granulicatella		1725361
Granulicatella		1725362
Granulicatella		1755613
Granulicatella		1920734
Granulicatella		2049028
Granulicatella		2558277
Granulicatella		2630493
Granulicatella		2678503
Granulicatella		2678504
Granulicatella		2782471
Granulicatella	Granulicatella adiacens	638301
Granulicatella	Granulicatella adiacens	1073361
Granulicatella	Granulicatella elegans	626369
Granulicatella	Granulicatella elegans	1409955
Granulicatella	Granulicatella elegans	1409956
Granulicatella	Granulicatella para-adiacens	562994
Granulicella		474949
Granulicella		474950
Granulicella		474951
Granulicella		474952
Granulicella		741063
Granulicella		940613
Granulicella		940614
Granulicella		940615
Granulicella		940616
Granulicella		1241324
Granulicella		1241325
Granulicella		1270661
Granulicella		1270662
Granulicella		1270663
Granulicella		1277346
Granulicella		1322326
Granulicella		1335628
Granulicella		1617967
Granulicella		1641865
Granulicella		1641866
Granulicella		1660100
Granulicella		1747222
Granulicella		1747224
Granulicella		1747226
Granulicella		1911516
Granulicella		1946580
Granulicella		1946581
Granulicella		1969471
Granulicella		2479048
Granulicella		2485170
Granulicella		2602070
Granulicella		2621151
Granulicella		2719792
Granulicella	Granulicella mallensis	682795
Granulicella	Granulicella tundricola	1198114
Granulicoccus		266854
Granulicoccus		1972135
Granulicoccus		1972136
Granulicoccus	Granulicoccus phenolivorans	1121933
Grimontia		673
Grimontia		646534
Grimontia		1056512
Grimontia		1581149
Grimontia		1632022
Grimontia		1632023
Grimontia		1796497
Grimontia		1978522
Grimontia		2644349
Grimontia		2711294
Grimontia	Grimontia hollisae	675812
Gryllotalpicola		444608
Gryllotalpicola		993084
Gryllotalpicola		993086
Gryllotalpicola		993087
Gryllotalpicola		1184153
Gryllotalpicola		1195527
Gryllotalpicola		1542726
Gryllotalpicola		1592368
Gryllotalpicola		1592369
Gryllotalpicola		1592370
Gryllotalpicola		1932787
Gryllotalpicola		2419771
Gryllotalpicola		2640006
Gryllotalpicola	Gryllotalpicola ginsengisoli	1121372
Gulbenkiania		375574
Gulbenkiania		397457
Gulbenkiania		662438
Gulbenkiania		662439
Gulbenkiania		1192155
Gulbenkiania		1256770
Gulbenkiania		2014337
Gulbenkiania		2626395
Gulosibacter		256821
Gulosibacter		272239
Gulosibacter		272240
Gulosibacter		907249
Gulosibacter		979746
Gulosibacter		1070078
Gulosibacter		1146929
Gulosibacter		1255570
Gulosibacter		1339166
Gulosibacter		1339167
Gulosibacter		1471261
Gulosibacter		1729695
Gulosibacter		1761463
Gulosibacter		2479839
Gulosibacter		2488791
Gulosibacter		2630216
Gulosibacter		2770504
Gulosibacter		2817531
Gulosibacter	Gulosibacter bifidus	1349787
Gulosibacter	Gulosibacter faecalis	1278308
Gulosibacter	Gulosibacter molinativorax	1121934
Gynuella		1445505
Gynuella	Gynuella sunshinyii	1445510
Gyrovirus		12618
Gyrovirus		988775
Gyrovirus		1682185
Gyrovirus		2218660
Gyrovirus		2583049
Gyrovirus		2583050
Gyrovirus		2766787
Gyrovirus		2781374
Gyrovirus		2781379
Gyrovirus		2781380
Gyrovirus		2781381
Gyrovirus		2798291
Gyrovirus		2844799
Gyrovirus		2844800
Gyrovirus		2844801
Gyrovirus		2844802
Gyrovirus		2844803
Gyrovirus		2844804
Gyrovirus		2844805
Gyrovirus		2844806
Gyrovirus		2844807
Gyrovirus	Chicken anemia virus	73474
Gyrovirus	Chicken anemia virus	73475
Gyrovirus	Chicken anemia virus	73476
Gyrovirus	Chicken anemia virus	73477
Gyrovirus	Chicken anemia virus	73478
Gyrovirus	Chicken anemia virus	319039
Gyrovirus	Chicken anemia virus	486492
Gyrovirus	Gyrovirus fulgla1	1670973
Gyrovirus	Gyrovirus galga1	988776
Gyrovirus	Gyrovirus galga1	1002273
Gyrovirus	Gyrovirus galga2	1548711
Gyrovirus	Gyrovirus homsa1	1163715
Gyrovirus	Gyrovirus homsa2	1415628
Gyrovirus	Gyrovirus homsa3	1214955
Gyrovirus	Gyrovirus homsa4	1415627
Gyrovirus	Gyrovirus hydho1	2249930
Gyrovirus	Gyrovirus myferr1	2547963
Haliangium		80816
Haliangium		162028
Haliangium		373537
Haliangium		373538
Haliangium		1692005
Haliangium		1931276
Haliangium		2620330
Haliangium		2663208
Haliangium		2749983
Haliangium	Haliangium ochraceum	502025
Halioglobus		930805
Halioglobus		930806
Halioglobus		1492712
Halioglobus		1492713
Halioglobus		1737061
Halioglobus		1822214
Halioglobus		2024834
Halioglobus		2283635
Halioglobus		2601894
Halioglobus		2606449
Halioglobus		2618068
Halogeometricum		60847
Halogeometricum		329275
Halogeometricum		411361
Halogeometricum		436946
Halogeometricum		436947
Halogeometricum		484017
Halogeometricum		493144
Halogeometricum		553469
Halogeometricum		555875
Halogeometricum		593539
Halogeometricum		627706
Halogeometricum		1008149
Halogeometricum		1089723
Halogeometricum		1089724
Halogeometricum		1089725
Halogeometricum		1089726
Halogeometricum		1089727
Halogeometricum		1089728
Halogeometricum		1089729
Halogeometricum		1089762
Halogeometricum		1089763
Halogeometricum		1089764
Halogeometricum		1089765
Halogeometricum		1089766
Halogeometricum		1208642
Halogeometricum		1269897
Halogeometricum		1269898
Halogeometricum		1269899
Halogeometricum		1269900
Halogeometricum		1269901
Halogeometricum		1269902
Halogeometricum		1269903
Halogeometricum		1269904
Halogeometricum		1269905
Halogeometricum		1269906
Halogeometricum		1269907
Halogeometricum		1269908
Halogeometricum		1269909
Halogeometricum		1269910
Halogeometricum		1269911
Halogeometricum		1269912
Halogeometricum		1269913
Halogeometricum		1269914
Halogeometricum		1269915
Halogeometricum		1269916
Halogeometricum		1269917
Halogeometricum		1269918
Halogeometricum		1269919
Halogeometricum		1269920
Halogeometricum		1269921
Halogeometricum		1269922
Halogeometricum		1269923
Halogeometricum		1269924
Halogeometricum		1379049
Halogeometricum		1379153
Halogeometricum		1427421
Halogeometricum		1437795
Halogeometricum		1437796
Halogeometricum		1437797
Halogeometricum		1437798
Halogeometricum		1437799
Halogeometricum		1450645
Halogeometricum		1453583
Halogeometricum		1484097
Halogeometricum		1509502
Halogeometricum		1529797
Halogeometricum		1529798
Halogeometricum		1529822
Halogeometricum		1536986
Halogeometricum		1542020
Halogeometricum		1619160
Halogeometricum		2069418
Halogeometricum		2218585
Halogeometricum		2628593
Halogeometricum		2668071
Halogeometricum	Halogeometricum borinquense	469382
Halogeometricum	Halogeometricum pallidum	1227487
Haloglycomyces		526067
Haloglycomyces		1548044
Haloglycomyces		1602682
Haloglycomyces		2628622
Haloglycomyces	Haloglycomyces albus	1089549
Halogranum		553466
Halogranum		660520
Halogranum		660521
Halogranum		693851
Halogranum		695983
Halogranum		695984
Halogranum		695985
Halogranum		695986
Halogranum		695987
Halogranum		695988
Halogranum		695989
Halogranum		695990
Halogranum		695991
Halogranum		695992
Halogranum		695993
Halogranum		695994
Halogranum		695995
Halogranum		1045359
Halogranum		1045360
Halogranum		1089730
Halogranum		1089731
Halogranum		1089732
Halogranum		1542021
Halogranum		1542022
Halogranum		1542023
Halogranum		1542024
Halogranum		1542025
Halogranum		1542026
Halogranum		1544720
Halogranum		1824675
Halogranum		1851430
Halogranum		1917450
Halogranum		2636108
Halogranum	Halogranum salarium	1210908
Halopiger		148449
Halopiger		387343
Halopiger		861285
Halopiger		1008141
Halopiger		1053641
Halopiger		1202768
Halopiger		1293046
Halopiger		1293047
Halopiger		1293048
Halopiger		1293049
Halopiger		1383814
Halopiger		1383816
Halopiger		1418127
Halopiger		1418128
Halopiger		1419027
Halopiger		1419028
Halopiger		1460874
Halopiger		1751482
Halopiger		1751483
Halopiger		1751484
Halopiger		1793961
Halopiger		1884641
Halopiger		1936137
Halopiger		1936138
Halopiger		1977545
Halopiger		2044488
Halopiger		2648413
Halopiger	Halopiger xanaduensis	797210
Halostagnicola		353800
Halostagnicola		619731
Halostagnicola		691825
Halostagnicola		1008138
Halostagnicola		1008139
Halostagnicola		1245458
Halostagnicola		1418140
Halostagnicola		1418141
Halostagnicola		1419029
Halostagnicola		1495067
Halostagnicola		1590183
Halostagnicola		1590184
Halostagnicola		2070782
Halostagnicola		2642439
Halostagnicola	Halostagnicola larsenii	797299
Haloterrigena		62320
Haloterrigena		121872
Haloterrigena		160432
Haloterrigena		239108
Haloterrigena		289235
Haloterrigena		301967
Haloterrigena		362880
Haloterrigena		370323
Haloterrigena		370324
Haloterrigena		370961
Haloterrigena		371022
Haloterrigena		392421
Haloterrigena		401468
Haloterrigena		413811
Haloterrigena		493147
Haloterrigena		493148
Haloterrigena		493149
Haloterrigena		504937
Haloterrigena		585972
Haloterrigena		585973
Haloterrigena		585974
Haloterrigena		585975
Haloterrigena		588898
Haloterrigena		596426
Haloterrigena		596427
Haloterrigena		596428
Haloterrigena		614229
Haloterrigena		614230
Haloterrigena		614231
Haloterrigena		627958
Haloterrigena		642497
Haloterrigena		642498
Haloterrigena		642499
Haloterrigena		642500
Haloterrigena		642501
Haloterrigena		655464
Haloterrigena		656203
Haloterrigena		692267
Haloterrigena		870515
Haloterrigena		870516
Haloterrigena		870517
Haloterrigena		870518
Haloterrigena		870519
Haloterrigena		870520
Haloterrigena		870521
Haloterrigena		870522
Haloterrigena		870523
Haloterrigena		870524
Haloterrigena		884419
Haloterrigena		889512
Haloterrigena		1004298
Haloterrigena		1004299
Haloterrigena		1008140
Haloterrigena		1008142
Haloterrigena		1008143
Haloterrigena		1008144
Haloterrigena		1008145
Haloterrigena		1008146
Haloterrigena		1008147
Haloterrigena		1008148
Haloterrigena		1008151
Haloterrigena		1008154
Haloterrigena		1008155
Haloterrigena		1008156
Haloterrigena		1008158
Haloterrigena		1008160
Haloterrigena		1195988
Haloterrigena		1379089
Haloterrigena		1379090
Haloterrigena		1379091
Haloterrigena		1379092
Haloterrigena		1379093
Haloterrigena		1379094
Haloterrigena		1379095
Haloterrigena		1379096
Haloterrigena		1379097
Haloterrigena		1379098
Haloterrigena		1379099
Haloterrigena		1379100
Haloterrigena		1379101
Haloterrigena		1379102
Haloterrigena		1379103
Haloterrigena		1379104
Haloterrigena		1416969
Haloterrigena		1418142
Haloterrigena		1418143
Haloterrigena		1418144
Haloterrigena		1418145
Haloterrigena		1418146
Haloterrigena		1418147
Haloterrigena		1418148
Haloterrigena		1418149
Haloterrigena		1418150
Haloterrigena		1418151
Haloterrigena		1418152
Haloterrigena		1418153
Haloterrigena		1418154
Haloterrigena		1418155
Haloterrigena		1418156
Haloterrigena		1418157
Haloterrigena		1418158
Haloterrigena		1418159
Haloterrigena		1418160
Haloterrigena		1418161
Haloterrigena		1418162
Haloterrigena		1419030
Haloterrigena		1419031
Haloterrigena		1419032
Haloterrigena		1419033
Haloterrigena		1419034
Haloterrigena		1419035
Haloterrigena		1419036
Haloterrigena		1419037
Haloterrigena		1419038
Haloterrigena		1427422
Haloterrigena		1427423
Haloterrigena		1427424
Haloterrigena		1427425
Haloterrigena		1432426
Haloterrigena		1432427
Haloterrigena		1481218
Haloterrigena		1481219
Haloterrigena		1481220
Haloterrigena		1481221
Haloterrigena		1498063
Haloterrigena		1511213
Haloterrigena		1511214
Haloterrigena		1511215
Haloterrigena		1511216
Haloterrigena		1511217
Haloterrigena		1511218
Haloterrigena		1511219
Haloterrigena		1511705
Haloterrigena		1526503
Haloterrigena		1526504
Haloterrigena		1526505
Haloterrigena		1526506
Haloterrigena		1526507
Haloterrigena		1529826
Haloterrigena		1529827
Haloterrigena		1529828
Haloterrigena		1529829
Haloterrigena		1529830
Haloterrigena		1536987
Haloterrigena		1542043
Haloterrigena		1542044
Haloterrigena		1542045
Haloterrigena		1542046
Haloterrigena		1569262
Haloterrigena		1570736
Haloterrigena		1570737
Haloterrigena		1570738
Haloterrigena		1570739
Haloterrigena		1570740
Haloterrigena		1570741
Haloterrigena		1570742
Haloterrigena		1570743
Haloterrigena		1570744
Haloterrigena		1570745
Haloterrigena		1677963
Haloterrigena		1677964
Haloterrigena		1677965
Haloterrigena		1677966
Haloterrigena		1677967
Haloterrigena		1677968
Haloterrigena		1677969
Haloterrigena		1679072
Haloterrigena		1679073
Haloterrigena		1699371
Haloterrigena		1704563
Haloterrigena		1704564
Haloterrigena		1704565
Haloterrigena		1748332
Haloterrigena		1886799
Haloterrigena		2249361
Haloterrigena		2496101
Haloterrigena		2552943
Haloterrigena		2631942
Haloterrigena		2675099
Haloterrigena		2741724
Haloterrigena		2759173
Haloterrigena		2816475
Haloterrigena	Haloterrigena jeotgali	1455609
Haloterrigena	Haloterrigena limicola	1230457
Haloterrigena	Haloterrigena salina	1227488
Haloterrigena	Haloterrigena thermotolerans	1227489
Haloterrigena	Haloterrigena turkmenica	543526
Hapalosiphon		162986
Hapalosiphon		210996
Hapalosiphon		210998
Hapalosiphon		221281
Hapalosiphon		356648
Hapalosiphon		356649
Hapalosiphon		401874
Hapalosiphon		447559
Hapalosiphon		447560
Hapalosiphon		481449
Hapalosiphon		488651
Hapalosiphon		764540
Hapalosiphon		1137212
Hapalosiphon		1304744
Hapalosiphon		1304745
Hapalosiphon		1392457
Hapalosiphon		1423866
Hapalosiphon		1585956
Hapalosiphon		1610756
Hapalosiphon		1704290
Hapalosiphon		1941201
Hapalosiphon		1987163
Hapalosiphon		1987164
Hapalosiphon		2040595
Hapalosiphon		2498543
Hapalosiphon		2498544
Hapalosiphon		2583217
Hapalosiphon		2607852
Hapalosiphon		2607853
Hapalosiphon		2640426
Hapalosiphon		2662536
Hapalosiphon		2662537
Hapalosiphon		2662538
Hapalosiphon		2662539
Hapalosiphon		2663203
Hapalosiphon		2795354
Hapalosiphon		2795355
Hapalosiphon		2830625
Hapalosiphon		2830626
Hapalosiphon	Hapalosiphon arboreus	1941202
Hapalosiphon	Hapalosiphon arboreus	1941203
Hapalosiphon	Hapalosiphon baronii	1610763
Hapalosiphon	Hapalosiphon delicatulus	210997
Hapalosiphon	Hapalosiphon delicatulus	1538296
Hapalosiphon	Hapalosiphon hibernicus	481450
Hapalosiphon	Hapalosiphon hibernicus	1565559
Hapalosiphon	Hapalosiphon hibernicus	1565560
Hapalosiphon	Hapalosiphon intricatus	457081
Hapalosiphon	Hapalosiphon intricatus	1565561
Hapalosiphon	Hapalosiphon intricatus	1565562
Hapalosiphon	Hapalosiphon stuhlmannii	1392458
Hapalosiphon	Hapalosiphon welwitschii	1137209
Hapalosiphon	Hapalosiphon welwitschii	1137210
Hapalosiphon	Hapalosiphon welwitschii	1307171
Hapalosiphon	Hapalosiphon welwitschii	1382978
Hapalosiphon	Hapalosiphon welwitschii	1382979
Hapalosiphon	Hapalosiphon welwitschii	1433842
Hapalosiphon	Hapalosiphon welwitschii	1524903
Hapalosiphon	Hapalosiphon welwitschii	1524913
Hapalosiphon	Hapalosiphon welwitschii	1565563
Hapalosiphon	Hapalosiphon welwitschii	1917997
Hapalosiphon	Hapalosiphon welwitschii	2837618
Helicobacter		210
Helicobacter		211
Helicobacter		212
Helicobacter		213
Helicobacter		214
Helicobacter		215
Helicobacter		216
Helicobacter		217
Helicobacter		218
Helicobacter		29419
Helicobacter		32025
Helicobacter		35817
Helicobacter		35818
Helicobacter		37372
Helicobacter		45498
Helicobacter		50960
Helicobacter		56877
Helicobacter		56878
Helicobacter		59617
Helicobacter		60246
Helicobacter		63760
Helicobacter		74713
Helicobacter		75047
Helicobacter		75048
Helicobacter		75049
Helicobacter		75050
Helicobacter		75051
Helicobacter		75052
Helicobacter		76936
Helicobacter		78059
Helicobacter		82759
Helicobacter		87012
Helicobacter		93505
Helicobacter		93978
Helicobacter		93979
Helicobacter		93981
Helicobacter		93982
Helicobacter		93983
Helicobacter		94645
Helicobacter		94646
Helicobacter		94647
Helicobacter		94846
Helicobacter		94847
Helicobacter		94848
Helicobacter		94849
Helicobacter		95127
Helicobacter		95149
Helicobacter		95150
Helicobacter		102212
Helicobacter		104628
Helicobacter		104629
Helicobacter		123841
Helicobacter		132244
Helicobacter		132245
Helicobacter		135569
Helicobacter		135960
Helicobacter		137778
Helicobacter		138561
Helicobacter		138562
Helicobacter		138563
Helicobacter		138564
Helicobacter		138565
Helicobacter		138566
Helicobacter		139414
Helicobacter		141246
Helicobacter		142066
Helicobacter		142785
Helicobacter		146753
Helicobacter		150101
Helicobacter		150102
Helicobacter		150103
Helicobacter		152337
Helicobacter		152483
Helicobacter		152487
Helicobacter		152488
Helicobacter		152489
Helicobacter		152490
Helicobacter		153483
Helicobacter		153484
Helicobacter		153485
Helicobacter		153486
Helicobacter		154019
Helicobacter		157268
Helicobacter		158626
Helicobacter		161380
Helicobacter		167880
Helicobacter		167881
Helicobacter		172453
Helicobacter		175536
Helicobacter		175537
Helicobacter		182218
Helicobacter		192116
Helicobacter		194553
Helicobacter		201178
Helicobacter		202822
Helicobacter		202823
Helicobacter		202824
Helicobacter		202825
Helicobacter		202826
Helicobacter		202827
Helicobacter		222133
Helicobacter		222134
Helicobacter		222135
Helicobacter		222136
Helicobacter		222137
Helicobacter		222138
Helicobacter		229721
Helicobacter		279210
Helicobacter		279277
Helicobacter		279278
Helicobacter		279279
Helicobacter		281978
Helicobacter		281980
Helicobacter		281981
Helicobacter		281982
Helicobacter		281983
Helicobacter		281984
Helicobacter		281985
Helicobacter		281986
Helicobacter		281987
Helicobacter		287728
Helicobacter		287729
Helicobacter		287731
Helicobacter		287948
Helicobacter		295096
Helicobacter		315241
Helicobacter		328817
Helicobacter		328818
Helicobacter		329937
Helicobacter		337018
Helicobacter		337019
Helicobacter		337020
Helicobacter		337021
Helicobacter		337022
Helicobacter		337023
Helicobacter		337024
Helicobacter		361872
Helicobacter		375926
Helicobacter		375927
Helicobacter		398626
Helicobacter		398627
Helicobacter		398628
Helicobacter		404822
Helicobacter		406096
Helicobacter		406097
Helicobacter		406098
Helicobacter		425400
Helicobacter		425401
Helicobacter		426485
Helicobacter		426486
Helicobacter		426487
Helicobacter		426488
Helicobacter		426489
Helicobacter		426490
Helicobacter		426491
Helicobacter		427351
Helicobacter		430871
Helicobacter		430872
Helicobacter		430873
Helicobacter		445630
Helicobacter		453979
Helicobacter		453980
Helicobacter		453981
Helicobacter		453982
Helicobacter		453983
Helicobacter		453984
Helicobacter		471858
Helicobacter		524885
Helicobacter		611767
Helicobacter		647909
Helicobacter		670143
Helicobacter		670144
Helicobacter		670145
Helicobacter		670146
Helicobacter		670147
Helicobacter		670148
Helicobacter		670149
Helicobacter		670150
Helicobacter		670151
Helicobacter		670152
Helicobacter		670153
Helicobacter		752255
Helicobacter		752256
Helicobacter		752257
Helicobacter		752258
Helicobacter		930032
Helicobacter		930033
Helicobacter		930034
Helicobacter		930035
Helicobacter		930036
Helicobacter		930037
Helicobacter		930038
Helicobacter		930039
Helicobacter		930040
Helicobacter		930041
Helicobacter		930042
Helicobacter		930043
Helicobacter		930044
Helicobacter		930045
Helicobacter		930046
Helicobacter		930047
Helicobacter		930048
Helicobacter		930049
Helicobacter		930050
Helicobacter		930051
Helicobacter		930052
Helicobacter		930053
Helicobacter		930054
Helicobacter		1115756
Helicobacter		1306866
Helicobacter		1306867
Helicobacter		1324965
Helicobacter		1328951
Helicobacter		1332282
Helicobacter		1332283
Helicobacter		1332284
Helicobacter		1332285
Helicobacter		1458358
Helicobacter		1476194
Helicobacter		1476195
Helicobacter		1476196
Helicobacter		1476197
Helicobacter		1476198
Helicobacter		1476199
Helicobacter		1476200
Helicobacter		1501964
Helicobacter		1501965
Helicobacter		1548018
Helicobacter		1548147
Helicobacter		1548148
Helicobacter		1548149
Helicobacter		1548150
Helicobacter		1548151
Helicobacter		1576610
Helicobacter		1578720
Helicobacter		1591088
Helicobacter		1615966
Helicobacter		1630115
Helicobacter		1630116
Helicobacter		1630117
Helicobacter		1646353
Helicobacter		1677920
Helicobacter		1680554
Helicobacter		1680555
Helicobacter		1680556
Helicobacter		1775543
Helicobacter		1813596
Helicobacter		1848928
Helicobacter		1866318
Helicobacter		1869279
Helicobacter		1905758
Helicobacter		1905759
Helicobacter		1931240
Helicobacter		1946588
Helicobacter		1946589
Helicobacter		2004995
Helicobacter		2004996
Helicobacter		2004997
Helicobacter		2004998
Helicobacter		2020247
Helicobacter		2020249
Helicobacter		2040648
Helicobacter		2040649
Helicobacter		2040650
Helicobacter		2293435
Helicobacter		2315333
Helicobacter		2315334
Helicobacter		2316076
Helicobacter		2316078
Helicobacter		2316079
Helicobacter		2316080
Helicobacter		2593540
Helicobacter		2788935
Helicobacter		2838618
Helicobacter		2838619
Helicobacter		2849641
Helicobacter		2849642
Helicobacter	Helicobacter acinonychis	382638
Helicobacter	Helicobacter bilis	613026
Helicobacter	Helicobacter bilis	1235804
Helicobacter	Helicobacter bilis	1408441
Helicobacter	Helicobacter bizzozeronii	1002804
Helicobacter	Helicobacter bizzozeronii	1002805
Helicobacter	Helicobacter bizzozeronii	1221534
Helicobacter	Helicobacter canadensis	537970
Helicobacter	Helicobacter canis	1357399
Helicobacter	Helicobacter cetorum	182217
Helicobacter	Helicobacter cetorum	837933
Helicobacter	Helicobacter cetorum	1163745
Helicobacter	Helicobacter cinaedi	537971
Helicobacter	Helicobacter cinaedi	1172562
Helicobacter	Helicobacter felis	936155
Helicobacter	Helicobacter fennelliae	1325130
Helicobacter	Helicobacter heilmannii	28204
Helicobacter	Helicobacter heilmannii	1216962
Helicobacter	Helicobacter hepaticus	235279
Helicobacter	Helicobacter macacae	1357400
Helicobacter	Helicobacter mustelae	679897
Helicobacter	Helicobacter pametensis	1408442
Helicobacter	Helicobacter pullorum	537972
Helicobacter	Helicobacter pullorum	552535
Helicobacter	Helicobacter pullorum	585526
Helicobacter	Helicobacter pullorum	585527
Helicobacter	Helicobacter pylori	85962
Helicobacter	Helicobacter pylori	85963
Helicobacter	Helicobacter pylori	102608
Helicobacter	Helicobacter pylori	102611
Helicobacter	Helicobacter pylori	102616
Helicobacter	Helicobacter pylori	102617
Helicobacter	Helicobacter pylori	102618
Helicobacter	Helicobacter pylori	102619
Helicobacter	Helicobacter pylori	102620
Helicobacter	Helicobacter pylori	290847
Helicobacter	Helicobacter pylori	357544
Helicobacter	Helicobacter pylori	499171
Helicobacter	Helicobacter pylori	499172
Helicobacter	Helicobacter pylori	512562
Helicobacter	Helicobacter pylori	544405
Helicobacter	Helicobacter pylori	544406
Helicobacter	Helicobacter pylori	563041
Helicobacter	Helicobacter pylori	570508
Helicobacter	Helicobacter pylori	585532
Helicobacter	Helicobacter pylori	585533
Helicobacter	Helicobacter pylori	585534
Helicobacter	Helicobacter pylori	585535
Helicobacter	Helicobacter pylori	585536
Helicobacter	Helicobacter pylori	585537
Helicobacter	Helicobacter pylori	585538
Helicobacter	Helicobacter pylori	585539
Helicobacter	Helicobacter pylori	592205
Helicobacter	Helicobacter pylori	637383
Helicobacter	Helicobacter pylori	637913
Helicobacter	Helicobacter pylori	673329
Helicobacter	Helicobacter pylori	673330
Helicobacter	Helicobacter pylori	673331
Helicobacter	Helicobacter pylori	673332
Helicobacter	Helicobacter pylori	673333
Helicobacter	Helicobacter pylori	673334
Helicobacter	Helicobacter pylori	673335
Helicobacter	Helicobacter pylori	673336
Helicobacter	Helicobacter pylori	673337
Helicobacter	Helicobacter pylori	673338
Helicobacter	Helicobacter pylori	673339
Helicobacter	Helicobacter pylori	673340
Helicobacter	Helicobacter pylori	673341
Helicobacter	Helicobacter pylori	673342
Helicobacter	Helicobacter pylori	673343
Helicobacter	Helicobacter pylori	673344
Helicobacter	Helicobacter pylori	673345
Helicobacter	Helicobacter pylori	673346
Helicobacter	Helicobacter pylori	673347
Helicobacter	Helicobacter pylori	673348
Helicobacter	Helicobacter pylori	673349
Helicobacter	Helicobacter pylori	673350
